# 1 name
# 2 ra
# 3 dec
# 4 redshift
J004846.45-004611.9	12.1935676680248	 -0.76998978694532	0.938
J010624.25-102329.9	16.6010555105526	 -10.3916473499401	0.455
J012155.87-102037.2	20.4828121814132	 -10.3436671741479	0.469
J025157.42-065721.6	42.9892593076870	 -6.95602541345811	0.407
J031531.50-074002.7	48.8812892055187	 -7.66742179269576	0.461
J032948.54-001433.4	52.4522540482091	 -0.24263002845859	0.421
J072702.15+381815.5	111.758980474577	 38.3043248108079	0.432
J074524.97+375436.6	116.354070870472	 37.9101800730207	0.405
J075202.78+180654.1	118.011615076694	 18.1150338141218	0.618
J075838.67+202629.5	119.661142086018	 20.4415547088596	0.604
J080255.57+200245.0	120.731567864871	 20.0458407581500	0.707
J081150.09+471615.1	122.958724343791	 47.2708872544601	0.515
J081835.38+041510.6	124.647436393627	 4.25296444311491	0.406
J082407.98+503221.0	126.033291180372	 50.5391825014540	0.815
J082638.41+430529.3	126.660060923429	 43.0914979975243	0.603
J082733.87+295451.2	126.891151599214	 29.9142405927366	0.681
J082805.21+033657.9	127.021743570002	 3.61610826168583	0.572
J083015.88+555208.8	127.566182730588	 55.8691328659858	0.526
J083613.04+252629.6	129.054336545700	 25.4415690262224	0.531
J084855.24+513350.1	132.230179279493	 51.5639169732948	0.822
J090023.22+321253.7	135.096789852740	 32.2149319314619	0.496
J090047.45+113036.7	135.197716325172	 11.5102196439996	0.406
J090133.42+031412.4	135.389259613266	 3.23679973794022	0.459
J090211.88+405835.4	135.549509298163	 40.9765153294782	0.839
J090523.59+575912.4	136.348322046164	 57.9867909564018	0.712
J090842.76+103900.7	137.178176748059	 10.6502125416427	0.502
J092221.31+045210.0	140.588823928390	 4.86947029233093	0.476
J093039.99+114827.9	142.666659257817	 11.8077617620233	0.533
J093316.84+413502.2	143.320180586436	 41.5839677423907	0.442
J093343.57+561453.5	143.431574872924	 56.2482039528037	0.504
J093946.91+425154.7	144.945495377803	 42.8651990664734	0.411
J094417.84+093019.3	146.074370201317	 9.50538552105582	0.514
J094554.68+563639.9	146.477874887319	 56.6110926705511	0.839
J095121.45+551500.0	147.839399859571	 55.2500013419649	0.402
J100611.23+404827.0	151.546828669314	 40.8075093275153	0.495
J100921.77+433604.8	152.340746715524	 43.6013487056301	0.519
J101110.19+341903.2	152.792488393187	 34.3175620340750	0.545
J101533.76+000439.6	153.890674495153	 0.077670088113767	0.417
J102038.26+533159.9	155.159427040852	 53.5333198020840	0.457
J102500.81-004044.0	156.253405412564	 -0.67889409402452	0.634
J103539.21+385453.3	158.913392087983	 38.9148219648053	0.422
J103606.37+011031.3	159.026555508405	 1.17536478712981	0.451
J103615.43-010259.3	159.064304457903	 -1.04981618144646	0.488
J103728.67+404809.7	159.369474456987	 40.8027084085098	0.439
J103906.96+453754.0	159.779031928026	 45.6316812322583	0.634
J104332.99+272106.9	160.887498530042	 27.3519270618619	0.491
J105202.49+060758.7	163.010395828396	 6.13299192894796	0.555
J105222.91+410430.3	163.095496755272	 41.0750866942886	0.576
J105455.61+144119.4	163.731743964586	 14.6887234818763	0.491
J110116.45+110720.8	165.318578529545	 11.1224699639132	0.784
J110419.62+152200.3	166.081756235588	 15.3667698267894	0.509
J110437.45+594639.6	166.156083331786	 59.7776832554014	0.573
J110702.87+041702.7	166.761968506586	 4.28409836515635	0.467
J110932.14-004003.8	167.383934852409	 -0.66774067034815	0.594
J111359.44+111941.3	168.497702452821	 11.3281663039061	0.628
J111709.16+512326.1	169.288173073283	 51.3905871235559	0.490
J112518.89-014532.4	171.328743251935	 -1.75900659679186	0.519
J113316.92+095610.3	173.320537673931	 9.93620350875725	0.483
J113320.19+395831.9	173.334152204079	 39.9755376604241	0.487
J114257.22+603711.1	175.738450902707	 60.6197754846421	0.568
J114525.16+423205.1	176.354856587259	 42.5347680860465	0.809
J120551.10+181849.9	181.462924845055	 18.3138697077658	0.526
J121402.11+435128.0	183.508823224829	 43.8577968416723	0.454
J121538.74+423341.0	183.911448950580	 42.5614158332532	0.479
J121736.14+441435.1	184.400612571403	 44.2430881793740	0.434
J121955.77+033615.9	184.982405381837	 3.60441774002265	0.451
J122125.32+590219.5	185.355524297936	 59.0387729230975	0.424
J122627.61+275349.4	186.615068411860	 27.8970559091253	0.427
J122755.10+134055.8	186.979617895120	 13.6821683308859	0.467
J122949.83+354517.1	187.457627913054	 35.7547578246774	0.614
J123215.82+072320.7	188.065939336375	 7.38908536903921	0.400
J123519.10+614018.6	188.829624125863	 61.6718447032298	0.599
J123618.38+540847.8	189.076619191047	 54.1466321829875	0.427
J123908.62+073122.1	189.785944842863	 7.52281247298074	0.542
J124421.71+414029.1	191.090483889655	 41.6747710925901	0.459
J124658.99+035754.7	191.745806256647	 3.96520027887172	0.827
J124807.15+060111.8	192.029806084127	 6.01996026004419	0.632
J124832.74+195409.3	192.136436336768	 19.9025883893014	0.561
J124845.19+444453.9	192.188320733439	 44.7483247328648	0.430
J125319.15+625646.9	193.329794956144	 62.9463617821534	0.536
J125629.93+635020.4	194.124711706089	 63.8390209831004	0.498
J130143.36+361550.8	195.430678668674	 36.2641312137271	0.573
J133009.21+482134.4	202.538378184689	 48.3595614146369	0.443
J133116.58-025420.5	202.819086458255	 -2.90569774110187	0.480
J133420.94+065136.4	203.587253646830	 6.86012673931566	0.410
J134136.79-032125.2	205.403325153044	 -3.35701994019929	0.658
J135311.32+530055.1	208.297172700597	 53.0153076796225	0.408
J135920.98+513738.9	209.837436779555	 51.6274841104863	0.413
